disease	drug	proximity	pval
Arthritis, Rheumatoid	miconazole	1.333333333	0.520019099
Arthritis, Rheumatoid	midazolam	1.833333333	0.580463758
Arthritis, Rheumatoid	midodrine	1.333333333	0.547031872
Arthritis, Rheumatoid	midostaurin	0.833333333	0.313155042
Arthritis, Rheumatoid	mifamurtide	0	3.92E-07
Arthritis, Rheumatoid	mifepristone	0.5	0.008255457
Arthritis, Rheumatoid	migalastat	1	0.363651407
Arthritis, Rheumatoid	miglitol	1.25	0.273310235
Arthritis, Rheumatoid	miglustat	2	0.769920976
Arthritis, Rheumatoid	milnacipran	1.333333333	0.746602345
Arthritis, Rheumatoid	milrinone	0	0.015776019
Arthritis, Rheumatoid	miltefosine	0	0.006016778
Arthritis, Rheumatoid	minaprine	1	0.042725057
Arthritis, Rheumatoid	minocycline	0.428571429	2.85E-07
Arthritis, Rheumatoid	minoxidil	1	0.17222548
Arthritis, Rheumatoid	mirabegron	0	0.001617456
Arthritis, Rheumatoid	mirtazapine	1.125	0.159113457
Arthritis, Rheumatoid	misoprostol	0.75	0.004657727
Arthritis, Rheumatoid	mitotane	0.4	0.004112728
Arthritis, Rheumatoid	mitoxantrone	1	0.636755338
Arthritis, Rheumatoid	mivacurium	1.25	0.123929111
Arthritis, Rheumatoid	moclobemide	1.5	0.314675757
Arthritis, Rheumatoid	modafinil	1	0.250733148
Arthritis, Rheumatoid	moexipril	0	0.000308958
Arthritis, Rheumatoid	mogamulizumab	1	0.615393999
Arthritis, Rheumatoid	molindone	1.25	0.50757032
Arthritis, Rheumatoid	molsidomine	1	0.299791595
Arthritis, Rheumatoid	mometasone	0	0.00374932
Arthritis, Rheumatoid	mometasone furoate	0	0.001863521
Arthritis, Rheumatoid	monobenzone	2	0.764013891
Arthritis, Rheumatoid	montelukast	2	0.928903944
Arthritis, Rheumatoid	moricizine	1	0.363991023
Arthritis, Rheumatoid	moroctocog alfa	0.909090909	0.208545968
Arthritis, Rheumatoid	morphine	1.5	0.899366731
Arthritis, Rheumatoid	moxetumomab pasudotox	1	0.456341364
Arthritis, Rheumatoid	moxifloxacin	1	0.649739786
Arthritis, Rheumatoid	moxisylyte	1.5	0.691659921
Arthritis, Rheumatoid	moxonidine	1	0.340216618
Arthritis, Rheumatoid	muromonab	0.214285714	6.62E-12
Arthritis, Rheumatoid	mycophenolate mofetil	1	0.375529764
Arthritis, Rheumatoid	mycophenolic acid	0.5	0.034970312
Arthritis, Rheumatoid	myrrh	1	0.628408887
Arthritis, Rheumatoid	n-acetylglucosamine	1.714285714	0.787215057
Arthritis, Rheumatoid	nabilone	1.5	0.418204244
Arthritis, Rheumatoid	nabumetone	0	0.001178101
Arthritis, Rheumatoid	nadh	1.276119403	0.547377481
Arthritis, Rheumatoid	nadolol	0	0.000911485
Arthritis, Rheumatoid	nadroparin	1	0.403075085
Arthritis, Rheumatoid	nafarelin	2	0.597744844
Arthritis, Rheumatoid	naftifine	2	0.755856097
Arthritis, Rheumatoid	nalbuphine	1.666666667	0.992431789
Arthritis, Rheumatoid	naldemedine	1.666666667	0.994114111
Arthritis, Rheumatoid	nalmefene	1.666666667	0.997843392
Arthritis, Rheumatoid	naloxegol	2	0.996862498
Arthritis, Rheumatoid	naloxone	1.142857143	0.907158278
Arthritis, Rheumatoid	naltrexone	1.666666667	0.989929555
Arthritis, Rheumatoid	nandrolone decanoate	0	0.140507573
Arthritis, Rheumatoid	nandrolone phenpropionate	0	0.116321074
Arthritis, Rheumatoid	naphazoline	1	0.229909317
Arthritis, Rheumatoid	naproxen	0	0.000334465
Arthritis, Rheumatoid	naratriptan	2.25	0.992666844
Arthritis, Rheumatoid	natalizumab	0	2.65E-16
Arthritis, Rheumatoid	nateglinide	1.5	0.852691004
Arthritis, Rheumatoid	nebivolol	0	0.000102642
Arthritis, Rheumatoid	nedocromil	1.6	0.924675205
Arthritis, Rheumatoid	nefazodone	1	0.050740145
Arthritis, Rheumatoid	nelarabine	1	0.532482826
Arthritis, Rheumatoid	neomycin	2	0.906135588
Arthritis, Rheumatoid	neostigmine	2	0.93628971
Arthritis, Rheumatoid	nepafenac	0	8.78E-05
Arthritis, Rheumatoid	nesiritide	1.666666667	0.922989981
Arthritis, Rheumatoid	netarsudil	1.333333333	0.788251066
Arthritis, Rheumatoid	netupitant	0	0.016200802
Arthritis, Rheumatoid	niacin	2	0.88522945
Arthritis, Rheumatoid	nialamide	1.333333333	0.392100332
Arthritis, Rheumatoid	nicardipine	1.533333333	0.746180337
Arthritis, Rheumatoid	nicergoline	1	0.363244662
Arthritis, Rheumatoid	nicorandil	2	0.788615182
Arthritis, Rheumatoid	nicotinamide	1	0.376754728
Arthritis, Rheumatoid	nicotine	1.7	0.742101059
Arthritis, Rheumatoid	nifedipine	1.666666667	0.994130063
Arthritis, Rheumatoid	nilotinib	0.5	0.011309699
Arthritis, Rheumatoid	nilutamide	0	0.145349314
Arthritis, Rheumatoid	nilvadipine	1.833333333	0.896631601
Arthritis, Rheumatoid	nimesulide	0.5	0.02225028
Arthritis, Rheumatoid	nimodipine	1.3	0.383551176
Arthritis, Rheumatoid	nintedanib	0.916666667	0.446156131
Arthritis, Rheumatoid	niraparib	0.5	0.176220181
Arthritis, Rheumatoid	nisoldipine	1.8	0.907687742
Arthritis, Rheumatoid	nitisinone	1	0.202043333
Arthritis, Rheumatoid	nitrazepam	1.75	0.791638976
Arthritis, Rheumatoid	nitrendipine	1.875	0.962896352
Arthritis, Rheumatoid	nitric oxide	1.333333333	0.339381425
Arthritis, Rheumatoid	nitroglycerin	2	0.852532504
Arthritis, Rheumatoid	nitroprusside	2	0.880459116
Arthritis, Rheumatoid	nitrous acid	2	0.963471057
Arthritis, Rheumatoid	nivolumab	0	0.009878298
Arthritis, Rheumatoid	nizatidine	2	0.488933015
Arthritis, Rheumatoid	nomifensine	1.285714286	0.213990019
Arthritis, Rheumatoid	nonacog beta pegol	1.333333333	0.801191719
Arthritis, Rheumatoid	norelgestromin	0.333333333	0.005491703
Arthritis, Rheumatoid	norepinephrine	1.181818182	0.16711647
Arthritis, Rheumatoid	norethisterone	0	0.002517549
Arthritis, Rheumatoid	norethynodrel	0.333333333	0.176220181
Arthritis, Rheumatoid	norfloxacin	1	0.629927932
Arthritis, Rheumatoid	norgestimate	0	0.0019142
Arthritis, Rheumatoid	norgestrel	0	0.005392425
Arthritis, Rheumatoid	nortriptyline	1.083333333	0.017463572
Arthritis, Rheumatoid	noscapine	1	0.234761056
Arthritis, Rheumatoid	nylidrin	1.5	0.734599312
Arthritis, Rheumatoid	obeticholic acid	1	0.477056881
Arthritis, Rheumatoid	obinutuzumab	1	0.28211525
Arthritis, Rheumatoid	ocrelizumab	1	0.370312142
Arthritis, Rheumatoid	ocriplasmin	0.666666667	0.069407051
Arthritis, Rheumatoid	octreotide	2	0.976730008
Arthritis, Rheumatoid	ofatumumab	1	0.371145715
Arthritis, Rheumatoid	ofloxacin	1	0.655955894
Arthritis, Rheumatoid	olanzapine	1.363636364	0.094661352
Arthritis, Rheumatoid	olaparib	0.666666667	0.16050584
Arthritis, Rheumatoid	olaratumab	1	0.622825128
Arthritis, Rheumatoid	oleic acid	1	0.150081039
Arthritis, Rheumatoid	olmesartan	1	0.402829654
Arthritis, Rheumatoid	olodaterol	0	0.055296943
Arthritis, Rheumatoid	olopatadine	1.375	0.337349071
Arthritis, Rheumatoid	olsalazine	0	0.000448126
Arthritis, Rheumatoid	omalizumab	1	0.255528312
Arthritis, Rheumatoid	omega-3-acid ethyl esters	1	0.649739786
Arthritis, Rheumatoid	omega-3-carboxylic acids	1.333333333	0.544681519
Arthritis, Rheumatoid	omega-3 fatty acids	0.666666667	0.387057558
Arthritis, Rheumatoid	omeprazole	1	0.655955894
Arthritis, Rheumatoid	ondansetron	1.6	0.686838957
Arthritis, Rheumatoid	opicapone	1	0.471066841
Arthritis, Rheumatoid	opium	1.666666667	0.982991809
Arthritis, Rheumatoid	oprelvekin	0	0.000841869
Arthritis, Rheumatoid	orciprenaline	0	0.059752625
Arthritis, Rheumatoid	orlistat	1.666666667	0.766214233
Arthritis, Rheumatoid	ornithine	1.545454545	0.626170126
Arthritis, Rheumatoid	orphenadrine	1.571428571	0.815939875
Arthritis, Rheumatoid	oseltamivir	1.5	0.38602771
Arthritis, Rheumatoid	ouabain	1.333333333	0.640332329
Arthritis, Rheumatoid	oxacillin	2	0.559557879
Arthritis, Rheumatoid	oxandrolone	0	0.159871187
Arthritis, Rheumatoid	oxaprozin	0	0.001632281
Arthritis, Rheumatoid	oxazepam	1.8	0.912940558
Arthritis, Rheumatoid	oxcarbazepine	1.7	0.672951797
Arthritis, Rheumatoid	oxetacaine	2	0.744154353
Arthritis, Rheumatoid	oxiconazole	1	0.539827837
Arthritis, Rheumatoid	oxprenolol	0	6.71E-05
Arthritis, Rheumatoid	oxtriphylline	0.6	0.003336461
Arthritis, Rheumatoid	oxybenzone	0	0.003987869
Arthritis, Rheumatoid	oxybuprocaine	2	0.674003318
Arthritis, Rheumatoid	oxybutynin	1.333333333	0.394384087
Arthritis, Rheumatoid	oxycodone	1.666666667	0.989123879
Arthritis, Rheumatoid	oxygen	2	0.973248336
Arthritis, Rheumatoid	oxymetazoline	1.5	0.70423751
Arthritis, Rheumatoid	oxymetholone	0.5	0.164991854
Arthritis, Rheumatoid	oxymorphone	1.5	0.927727889
Arthritis, Rheumatoid	oxyphencyclimine	1.333333333	0.455935669
Arthritis, Rheumatoid	oxyphenonium	2	0.774587529
Arthritis, Rheumatoid	oxytocin	1.5	0.490769601
Arthritis, Rheumatoid	paclitaxel	0.833333333	0.164573716
Arthritis, Rheumatoid	palbociclib	0.5	0.087559238
Arthritis, Rheumatoid	palifermin	1	0.730311442
Arthritis, Rheumatoid	paliperidone	1.266666667	0.488402969
Arthritis, Rheumatoid	palivizumab	0	3.98E-14
Arthritis, Rheumatoid	palmitic acid	1.2	0.288883651
Arthritis, Rheumatoid	palonosetron	1	0.155178085
Arthritis, Rheumatoid	pamidronic acid	1	0.411941066
Arthritis, Rheumatoid	pancuronium	1.666666667	0.745974212
Arthritis, Rheumatoid	panobinostat	1	0.81416261
Arthritis, Rheumatoid	pantoprazole	0.5	0.010085138
Arthritis, Rheumatoid	papain	0	0.000137263
Arthritis, Rheumatoid	papaverine	2	0.906285678
Arthritis, Rheumatoid	parachlorophenol	2	0.886801294
Arthritis, Rheumatoid	paramethadione	2	0.752556199
Arthritis, Rheumatoid	parathyroid hormone	2	0.923893578
Arthritis, Rheumatoid	parecoxib	0.5	0.01924802
Arthritis, Rheumatoid	pargyline	1.5	0.313535294
Arthritis, Rheumatoid	paricalcitol	0	0.046615177
Arthritis, Rheumatoid	paroxetine	1.314285714	0.122988224
Arthritis, Rheumatoid	pasireotide	1.75	0.923397699
Arthritis, Rheumatoid	pazopanib	0.8	0.088507991
Arthritis, Rheumatoid	pefloxacin	1	0.599239516
Arthritis, Rheumatoid	pegaptanib	1	0.460172163
Arthritis, Rheumatoid	pegfilgrastim	1	0.423762098
Arthritis, Rheumatoid	peginesatide	1	0.615900914
Arthritis, Rheumatoid	peginterferon alfa-2a	0.5	0.015166429
Arthritis, Rheumatoid	peginterferon alfa-2b	0.5	0.017031454
Arthritis, Rheumatoid	pegvisomant	1	0.5
Arthritis, Rheumatoid	pembrolizumab	0	0.006109672
Arthritis, Rheumatoid	pemetrexed	0.25	9.16E-06
Arthritis, Rheumatoid	penbutolol	1	0.260247901
Arthritis, Rheumatoid	pentaerythritol tetranitrate	2	0.98127327
Arthritis, Rheumatoid	pentagastrin	1	0.346733633
Arthritis, Rheumatoid	pentamidine	2	0.949331344
Arthritis, Rheumatoid	pentazocine	1.666666667	0.948297835
Arthritis, Rheumatoid	pentobarbital	1.64	0.978320251
Arthritis, Rheumatoid	pentolinium	2	0.838005187
Arthritis, Rheumatoid	pentosan polysulfate	1.333333333	0.712202758
Arthritis, Rheumatoid	pentostatin	0	0.026378826
Arthritis, Rheumatoid	pentoxifylline	1.166666667	0.20871872
Arthritis, Rheumatoid	pentoxyverine	1.454545455	0.647139326
Arthritis, Rheumatoid	perampanel	1	0.54837509
Arthritis, Rheumatoid	pergolide	1.411764706	0.703992764
Arthritis, Rheumatoid	perhexiline	1.333333333	0.5
Arthritis, Rheumatoid	periciazine	0.75	0.206662212
Arthritis, Rheumatoid	perindopril	0.5	0.035379458
Arthritis, Rheumatoid	permethrin	0.666666667	0.166409925
Arthritis, Rheumatoid	perphenazine	1	0.595584279
Arthritis, Rheumatoid	pexidartinib	0.75	0.148647916
Arthritis, Rheumatoid	phenacemide	1	0.210400037
Arthritis, Rheumatoid	phenazopyridine	1	0.12893704
Arthritis, Rheumatoid	phendimetrazine	1.333333333	0.417601468
Arthritis, Rheumatoid	phenelzine	1.666666667	0.596454284
Arthritis, Rheumatoid	phenformin	2	0.980031115
Arthritis, Rheumatoid	phenindamine	1	0.248847504
Arthritis, Rheumatoid	phenindione	0	0.02663977
Arthritis, Rheumatoid	pheniramine	0.666666667	0.007231692
Arthritis, Rheumatoid	phenmetrazine	1.5	0.724940881
Arthritis, Rheumatoid	phenobarbital	1.461538462	0.971586646
Arthritis, Rheumatoid	phenolphthalein	0.75	0.5
Arthritis, Rheumatoid	phenoxybenzamine	1.25	0.677413357
Arthritis, Rheumatoid	phenoxymethylpenicillin	2	0.516936005
Arthritis, Rheumatoid	phenprocoumon	0	0.02681328
Arthritis, Rheumatoid	phentermine	1.166666667	0.130031364
Arthritis, Rheumatoid	phentolamine	1.25	0.415484383
Arthritis, Rheumatoid	phenyl salicylate	0	0.000399471
Arthritis, Rheumatoid	phenylalanine	1.428571429	0.697910093
Arthritis, Rheumatoid	phenylbutazone	0.333333333	0.000915939
Arthritis, Rheumatoid	phenylephrine	1.333333333	0.516385945
Arthritis, Rheumatoid	phenylpropanolamine	1	0.134378424
Arthritis, Rheumatoid	phenytoin	1.533333333	0.562940546
Arthritis, Rheumatoid	pholcodine	1.666666667	0.992599491
Arthritis, Rheumatoid	phosphatidyl serine	1.7	0.937129799
Arthritis, Rheumatoid	phylloquinone	1	0.190108526
Arthritis, Rheumatoid	physostigmine	1.666666667	0.784338188
Arthritis, Rheumatoid	pidolic acid	0.888888889	0.001309099
Arthritis, Rheumatoid	pilocarpine	1.25	0.262909366
Arthritis, Rheumatoid	pimavanserin	0.5	0.063694901
Arthritis, Rheumatoid	pimecrolimus	1	0.539827837
Arthritis, Rheumatoid	pimozide	1	0.66615524
Arthritis, Rheumatoid	pinaverium	2	0.88779601
Arthritis, Rheumatoid	pindolol	0.8	0.025412148
Arthritis, Rheumatoid	pioglitazone	1	0.426427642
Arthritis, Rheumatoid	pipecuronium	1.666666667	0.732530303
Arthritis, Rheumatoid	piperazine	2	0.87520357
Arthritis, Rheumatoid	pipotiazine	1	0.276107829
Arthritis, Rheumatoid	pipradrol	1.5	0.530809008
Arthritis, Rheumatoid	pirbuterol	0	0.005768635
Arthritis, Rheumatoid	pirenzepine	2	0.71885515
Arthritis, Rheumatoid	piretanide	2	0.699062487
Arthritis, Rheumatoid	pirfenidone	1	0.5
Arthritis, Rheumatoid	piroxicam	0	4.29E-05
Arthritis, Rheumatoid	pitavastatin	1	0.316314345
Arthritis, Rheumatoid	pitolisant	1.5	0.468482011
Arthritis, Rheumatoid	pizotifen	1.4375	0.626882193
Arthritis, Rheumatoid	plecanatide	1	0.326869143
Arthritis, Rheumatoid	plerixafor	1	0.594351872
Arthritis, Rheumatoid	podofilox	1	0.847608862
Arthritis, Rheumatoid	polatuzumab vedotin	1	0.394384087
Arthritis, Rheumatoid	polyethylene glycol 400	1.5	0.225119304
Arthritis, Rheumatoid	polythiazide	1	0.292980198
Arthritis, Rheumatoid	pomalidomide	0.333333333	0.001613215
Arthritis, Rheumatoid	ponatinib	0.866666667	0.188488551
Arthritis, Rheumatoid	porfimer sodium	0	0.001850171
Arthritis, Rheumatoid	potassium	1	0.629927932
Arthritis, Rheumatoid	potassium acetate	1	0.580471939
Arthritis, Rheumatoid	potassium cation	1	0.607564331
Arthritis, Rheumatoid	potassium chloride	1.833333333	0.922392545
Arthritis, Rheumatoid	potassium nitrate	1	0.519863769
Arthritis, Rheumatoid	potassium sulfate	1	0.615393999
Arthritis, Rheumatoid	practolol	0	0.007896615
Arthritis, Rheumatoid	pralatrexate	0	6.69E-05
Arthritis, Rheumatoid	pralidoxime	1	0.023133954
Arthritis, Rheumatoid	pramipexole	1.2	0.492563711
Arthritis, Rheumatoid	pramlintide	0.5	0.002807764
Arthritis, Rheumatoid	pramocaine	1.428571429	0.288777098
Arthritis, Rheumatoid	prasterone	1.413793103	0.837954496
Arthritis, Rheumatoid	prasugrel	2	0.560859111
Arthritis, Rheumatoid	pravastatin	1.5	0.937719388
Arthritis, Rheumatoid	prazepam	1.8	0.858776053
Arthritis, Rheumatoid	prazosin	1.333333333	0.640975833
Arthritis, Rheumatoid	prednicarbate	0	0.097085996
Arthritis, Rheumatoid	prednisolone	0	0.068846728
Arthritis, Rheumatoid	prednisolone acetate	0	0.087559238
Arthritis, Rheumatoid	prednisone	0	0.050914336
Arthritis, Rheumatoid	pregabalin	2	0.777910342
Arthritis, Rheumatoid	pregnenolone	1.5	0.806761885
Arthritis, Rheumatoid	prenylamine	1	0.811981187
Arthritis, Rheumatoid	prilocaine	1	0.424615498
Arthritis, Rheumatoid	primaquine	0.5	0.033958827
Arthritis, Rheumatoid	primidone	1.764705882	0.934584465
Arthritis, Rheumatoid	probenecid	1	0.042369302
Arthritis, Rheumatoid	probucol	1.5	0.721334869
Arthritis, Rheumatoid	procainamide	1	0.545883751
Arthritis, Rheumatoid	procaine	1.733333333	0.969968889
Arthritis, Rheumatoid	procarbazine	1.5	0.355602207
Arthritis, Rheumatoid	procaterol	0	0.082831125
Arthritis, Rheumatoid	prochlorperazine	1.375	0.552472721
Arthritis, Rheumatoid	procyclidine	1.25	0.218193444
Arthritis, Rheumatoid	profenamine	2	0.965565111
Arthritis, Rheumatoid	proflavine	0	0.002281057
Arthritis, Rheumatoid	progesterone	0.5	0.008547583
Arthritis, Rheumatoid	proguanil	0	0.005254506
Arthritis, Rheumatoid	promazine	1.142857143	0.087775851
Arthritis, Rheumatoid	promethazine	1.181818182	0.076809682
Arthritis, Rheumatoid	propafenone	0.5	0.02092068
Arthritis, Rheumatoid	propanoic acid	2	0.998682052
Arthritis, Rheumatoid	propantheline	2	0.759374001
Arthritis, Rheumatoid	proparacaine	2	0.656466702
Arthritis, Rheumatoid	propiomazine	1.142857143	0.088239499
Arthritis, Rheumatoid	propiverine	1.285714286	0.283990289
Arthritis, Rheumatoid	propofol	1.866666667	0.942945322
Arthritis, Rheumatoid	propoxycaine	1.428571429	0.336882475
Arthritis, Rheumatoid	propranolol	0.8	0.004445649
Arthritis, Rheumatoid	propyl alcohol	1	0.454795947
Arthritis, Rheumatoid	propylene glycol	0	0.01072411
Arthritis, Rheumatoid	propylhexedrine	2	0.744665427
Arthritis, Rheumatoid	propylthiouracil	2	0.601980538
Arthritis, Rheumatoid	protamine sulfate	1	0.362729644
Arthritis, Rheumatoid	protein s human	0.666666667	0.043362068
Arthritis, Rheumatoid	prothrombin	0.5	0.004318501
Arthritis, Rheumatoid	protirelin	2	0.679454089
Arthritis, Rheumatoid	protokylol	0	0.082831125
Arthritis, Rheumatoid	protriptyline	1	0.250618759
Arthritis, Rheumatoid	prucalopride	1	0.070771583
Arthritis, Rheumatoid	pseudoephedrine	0.714285714	0.001398004
Arthritis, Rheumatoid	pyrantel	2	0.72027147
Arthritis, Rheumatoid	pyrethrum extract	1	0.484989797
Arthritis, Rheumatoid	pyridostigmine	1	0.052110606
Arthritis, Rheumatoid	pyridoxal phosphate	1.408163265	0.694636653
Arthritis, Rheumatoid	pyridoxine	1	0.347980766
Arthritis, Rheumatoid	pyrimethamine	0.5	0.061003338
Arthritis, Rheumatoid	pyruvic acid	1.5	0.601365627
Arthritis, Rheumatoid	quazepam	1.8	0.858568358
Arthritis, Rheumatoid	quetiapine	1.384615385	0.497416087
Arthritis, Rheumatoid	quinagolide	1.333333333	0.587871624
Arthritis, Rheumatoid	quinapril	0	0.014663709
Arthritis, Rheumatoid	quinethazone	1	0.065344369
Arthritis, Rheumatoid	quinidine	1.166666667	0.34555588
Arthritis, Rheumatoid	quinidine barbiturate	1.4	0.54962167
Arthritis, Rheumatoid	quinine	2	0.905892793
Arthritis, Rheumatoid	rabeprazole	1	0.599239516
Arthritis, Rheumatoid	racepinephrine	1	0.08315369
Arthritis, Rheumatoid	raloxifene	0.5	0.546040953
Arthritis, Rheumatoid	raltitrexed	0	7.15E-06
Arthritis, Rheumatoid	ramelteon	0	1.59E-05
Arthritis, Rheumatoid	ramipril	0.5	0.013335084
Arthritis, Rheumatoid	ramucirumab	1	0.599239516
Arthritis, Rheumatoid	ranibizumab	0	7.21E-05
Arthritis, Rheumatoid	ranitidine	2	0.917742668
Arthritis, Rheumatoid	ranolazine	1.44	0.506927402
Arthritis, Rheumatoid	rapacuronium	2	0.898414004
Arthritis, Rheumatoid	rasagiline	1	0.250733148
Arthritis, Rheumatoid	ravulizumab	0	0.017435927
Arthritis, Rheumatoid	reboxetine	2	0.785056455
Arthritis, Rheumatoid	regadenoson	0	0.019774843
Arthritis, Rheumatoid	regorafenib	0.888888889	0.476813538
Arthritis, Rheumatoid	remdesivir	1	0.515010203
Arthritis, Rheumatoid	remifentanil	1.666666667	0.993717797
Arthritis, Rheumatoid	remoxipride	0.8	0.049570982
Arthritis, Rheumatoid	repaglinide	1.5	0.878716249
Arthritis, Rheumatoid	rescinnamine	0	0.023133954
Arthritis, Rheumatoid	reserpine	1	0.176617933
Arthritis, Rheumatoid	reslizumab	2	0.634758496
Arthritis, Rheumatoid	resorcinol	2	0.648476303
Arthritis, Rheumatoid	resveratrol	0.695652174	7.32E-05
Arthritis, Rheumatoid	reteplase	0.75	0.092185224
Arthritis, Rheumatoid	revefenacin	1.4	0.220723104
Arthritis, Rheumatoid	ribavirin	1	0.155228419
Arthritis, Rheumatoid	ribociclib	0.5	0.078132659
Arthritis, Rheumatoid	riboflavin	1.5	0.385672718
Arthritis, Rheumatoid	ribostamycin	1	0.590280184
Arthritis, Rheumatoid	rifampicin	1	0.539827837
Arthritis, Rheumatoid	rifaximin	1	0.5
Arthritis, Rheumatoid	rilmenidine	1	0.326585214
Arthritis, Rheumatoid	rilonacept	0	2.41E-05
Arthritis, Rheumatoid	rilpivirine	1	0.585500004
Arthritis, Rheumatoid	riluzole	1	0.273498157
Arthritis, Rheumatoid	rimexolone	0	0.082831125
Arthritis, Rheumatoid	rimonabant	1	0.244143903
Arthritis, Rheumatoid	riociguat	1	0.30205879
Arthritis, Rheumatoid	risankizumab	0	0.000189308
Arthritis, Rheumatoid	risedronic acid	1	0.402829654
Arthritis, Rheumatoid	risperidone	1.266666667	0.516230892
Arthritis, Rheumatoid	ritodrine	0	0.046615177
Arthritis, Rheumatoid	ritonavir	1	0.532482826
Arthritis, Rheumatoid	rituximab	1	0.371469101
Arthritis, Rheumatoid	rivaroxaban	1	0.483063995
Arthritis, Rheumatoid	rivastigmine	1	0.047457678
Arthritis, Rheumatoid	rizatriptan	2.333333333	0.971527475
Arthritis, Rheumatoid	rocuronium	2	0.933277314
Arthritis, Rheumatoid	rofecoxib	0.5	0.026534379
Arthritis, Rheumatoid	roflumilast	1.5	0.749932382
Arthritis, Rheumatoid	rolapitant	0	0.006109672
Arthritis, Rheumatoid	romidepsin	0.8	0.002170363
